SoundDataNode	Category	Subcategory	V1Scope	V1PrimaryNeeds
mod_armorclothing_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
mod_mod_vehicle_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
mod_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
mod_weapon_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
molotov_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
motionsensor_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
motorcycle_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
mushrooms_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
nails_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
nest_open	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
nitratepowder_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
nuggets_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
officechair_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
oil_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
oilshale_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
oldcash_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_animal	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_apache_artifact_chest	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_backpack	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_bridge	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_cash_register	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_cellar_metal	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_cellar_wood	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_chest	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_clothes_rack	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_cooler	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_corpse	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_door_jail	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_door_metal	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_door_vault	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_drawer	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_dumpster	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_file_cabinet	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_fridge	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_garage_door	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_garageindustrial	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_garageindustrial_powered	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_garbage	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_hatch_scrap	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_hatch_vault	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_hatch_wood	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_inventory	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_locker	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_mailbox	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_manhole	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
open_map	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_medicine_cabinet	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_pill_case	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_safe	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_shopping_basket	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_shopping_cart	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_shutters_metal	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_shutters_wood	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_sign	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_stump	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_suitcase	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_supply_crate	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_toilet	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_toolbox	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_toolchest	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_trashcan	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_vehicle	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_vending	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
open_workbench	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
outfit_cloth_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
outfit_clothmetal_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
outfit_leather_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
outfit_metal_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
paper_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
parts_armor_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
parts_bow_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
parts_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
pickup_meat	World Interaction	Containers / Doors / Use Actions	OutOfScope	
pie_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
pipe_pistol_breech_close	World Interaction	Containers / Doors / Use Actions	OutOfScope	
pipe_pistol_breech_open	World Interaction	Containers / Doors / Use Actions	OutOfScope	
pipe_rifle_close	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
pipe_shotgun_breech_close	World Interaction	Containers / Doors / Use Actions	OutOfScope	
pipe_shotgun_breech_open	World Interaction	Containers / Doors / Use Actions	OutOfScope	
pipebomb_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
place_block_concrete	World Interaction	Containers / Doors / Use Actions	Primary	10_PlaceUpgradeRepairBlocks
place_block_metal	World Interaction	Containers / Doors / Use Actions	Primary	10_PlaceUpgradeRepairBlocks
place_block_wood	World Interaction	Containers / Doors / Use Actions	Primary	10_PlaceUpgradeRepairBlocks
place_cobblestone	World Interaction	Containers / Doors / Use Actions	Primary	10_PlaceUpgradeRepairBlocks
placeblock	World Interaction	Containers / Doors / Use Actions	Primary	10_PlaceUpgradeRepairBlocks
plantfibers_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
plumbingfixtures_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
polymers_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
poop_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
potato_baked_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
potato_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
pottedplant_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
powertool_big_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
pumpkin_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
puremineralwater_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
radiator_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
recipe_unlocked	World Interaction	Containers / Doors / Use Actions	OutOfScope	
relay_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
robotic_drone_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
robotic_turret_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
rollingtrashbin_close	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
rollingtrashbin_open	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
rollup_gate_close	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
rollup_gate_open	World Interaction	Containers / Doors / Use Actions	Primary	15_DoorsHatchesVaultsCellarsBridge
rotateblock	World Interaction	Containers / Doors / Use Actions	OutOfScope	
rottingflesh_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
rpg_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
sand_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
sandbags_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
sandblock_grab	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
sandblock_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
schematics_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
scopelens_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
scrapiron_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_acorn_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_coffee_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_cone_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_corn_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_generic1_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_generic2_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
seeds_pumpkin_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
sewingkit_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
shamsandwich_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
smoker_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
snowball_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
snowblock_grab	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
snowblock_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
solarcell_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
speaker_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
splint_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
spring_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
steel_misc_hvy_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
steelblock_grab	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
steelblock_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
steroids_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
stone_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
stoneblock_grab	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
stoneblock_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
Supply_Crate_Land	World Interaction	Containers / Doors / Use Actions	OutOfScope	
Supply_Crate_Plane_lp	World Interaction	Containers / Doors / Use Actions	OutOfScope	
switch_down	World Interaction	Containers / Doors / Use Actions	OutOfScope	
switch_grab	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
switch_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
switch_up	World Interaction	Containers / Doors / Use Actions	OutOfScope	
tacos_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
tarp_place	World Interaction	Containers / Doors / Use Actions	Primary	11_InteractionPrompts
