Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
IZYgunT3DualPistolGlock18C,,,,,"[ffb400](9mm) [-][decea3]T3[-] Dual-G18C",[ffb400](9mm) [-][decea3]T3[-] Dual-G18C,"[ffb400](9mm) [-][decea3]T3[-] Dual-G18C","[ffb400](9mm) [-][decea3]T3[-] Dual-G18C","[ffb400](9mm) [-][decea3]T3[-] Dual-G18C","[ffb400](9mm) [-][decea3]T3[-] Dual-G18C","[ffb400](9mm) [-][decea3]T3[-] G18C二丁","[ffb400](9mm) [-][decea3]T3[-] 듀얼 G18C","[ffb400](9mm) [-][decea3]T3[-] Podwójne G18C","[ffb400](9mm) [-][decea3]T3[-] Dual-G18C","[ffb400](9mm) [-][decea3]T3[-] Двойные G18C","[ffb400](9mm) [-][decea3]T3[-] Çift G18C","[ffb400](9毫米) [-][decea3]T3[-] 双持G18C","[ffb400](9毫米) [-][decea3]T3[-] 雙持G18C"
IZYgunT1Pistol9Makarov,,,,,"[ffb400](9mm) [-][decea3]T1[-] Makarov",[ffb400](9mm) [-][decea3]T1[-] Makarov,"[ffb400](9mm) [-][decea3]T1[-] Makarov","[ffb400](9mm) [-][decea3]T1[-] Makarov","[ffb400](9mm) [-][decea3]T1[-] Makarov","[ffb400](9mm) [-][decea3]T1[-] Makarov","[ffb400](9mm) [-][decea3]T1[-] マカロフ","[ffb400](9mm) [-][decea3]T1[-] 마카로프","[ffb400](9mm) [-][decea3]T1[-] Makarow","[ffb400](9mm) [-][decea3]T1[-] Makarov","[ffb400](9mm) [-][decea3]T1[-] Макаров","[ffb400](9mm) [-][decea3]T1[-] Makarov","[ffb400](9毫米) [-][decea3]T1[-] 马卡洛夫","[ffb400](9毫米) [-][decea3]T1[-] 馬卡洛夫"
IZYgunT4DualPistolMP9s,,,,,"[ffb400](9mm) [-][decea3]T4[-] Dual MP-9",[ffb400](9mm) [-][decea3]T4[-] Dual MP-9,"[ffb400](9mm) [-][decea3]T4[-] Dual MP-9","[ffb400](9mm) [-][decea3]T4[-] Dual MP-9","[ffb400](9mm) [-][decea3]T4[-] Dual MP-9","[ffb400](9mm) [-][decea3]T4[-] Dual MP-9","[ffb400](9mm) [-][decea3]T4[-] MP-9二丁","[ffb400](9mm) [-][decea3]T4[-] 듀얼 MP-9","[ffb400](9mm) [-][decea3]T4[-] Podwójne MP-9","[ffb400](9mm) [-][decea3]T4[-] Dual MP-9","[ffb400](9mm) [-][decea3]T4[-] Двойные MP-9","[ffb400](9mm) [-][decea3]T4[-] Çift MP-9","[ffb400](9毫米) [-][decea3]T4[-] 双持MP-9","[ffb400](9毫米) [-][decea3]T4[-] 雙持MP-9"
IZYgunT4DualPistolC96M,,,,,"[ffb400](9mm) [-][decea3]T4[-] Dual-C96A",[ffb400](9mm) [-][decea3]T4[-] Dual-C96A,"[ffb400](9mm) [-][decea3]T4[-] Dual-C96A","[ffb400](9mm) [-][decea3]T4[-] Dual-C96A","[ffb400](9mm) [-][decea3]T4[-] Dual-C96A","[ffb400](9mm) [-][decea3]T4[-] Dual-C96A","[ffb400](9mm) [-][decea3]T4[-] C96A二丁","[ffb400](9mm) [-][decea3]T4[-] 듀얼 C96A","[ffb400](9mm) [-][decea3]T4[-] Podwójne C96A","[ffb400](9mm) [-][decea3]T4[-] Dual-C96A","[ffb400](9mm) [-][decea3]T4[-] Двойные C96A","[ffb400](9mm) [-][decea3]T4[-] Çift C96A","[ffb400](9毫米) [-][decea3]T4[-] 双持C96A","[ffb400](9毫米) [-][decea3]T4[-] 雙持C96A"
IZYgunT4BowVanhelsingAutomaticCrossbowVH,,,,,"[ffb400](Light Bolt) [-][decea3]T4[-] VH Automatic Crossbow",[ffb400](Light Bolt) [-][decea3]T4[-] VH Automatic Crossbow,"[ffb400](Leichtbolzen) [-][decea3]T4[-] VH Automatische Armbrust","[ffb400](Perno ligero) [-][decea3]T4[-] Ballesta automática VH","[ffb400](Boulon léger) [-][decea3]T4[-] Arbalète automatique VH","[ffb400](Bullone leggero) [-][decea3]T4[-] Balestra automatica VH","[ffb400](ライトボルト) [-][decea3]T4[-] VH自動クロスボウ","[ffb400](라이트 볼트) [-][decea3]T4[-] VH 자동 석궁","[ffb400](Lekki Bełt) [-][decea3]T4[-] Kusza automatyczna VH","[ffb400](Parafuso leve) [-][decea3]T4[-] Besta automática VH","[ffb400](Легкий болт) [-][decea3]T4[-] Автоматический арбалет VH","[ffb400](Hafif Cıvata) [-][decea3]T4[-] VH Otomatik Yay","[ffb400](轻箭) [-][decea3]T4[-] VH自动弩","[ffb400](輕箭) [-][decea3]T4[-] VH自動弩"
IZYadvancegunrepairkit,,,,,"Advanced Repair Kit",Advanced Repair Kit,"Advanced Repair Kit","Fortschrittliches Reparaturset","Kit de reparación avanzado","Kit de réparation avancé","Kit di riparazione avanzato","高度な修理キット","고급 수리 키트","Zaawansowany zestaw naprawczy","Kit de reparação avançado","Продвинутый ремонтный комплект","Gelişmiş Tamir Kiti","高级修理包"
buffIZYNightHunterKitName,,,,,"Night Hunter",Night Hunter,"Night Hunter","Nach Jäger","Cazador nocturno","Chasseur de nuit","Cacciatore notturno","ナイトハンター","나이트 헌터","Nocny łowca","Caçador Noturno","Ночной охотник","Gece Avcısı","暗夜猎手"
IZYgunT1TradshotgunDoubleBarrelOverUnder,,,,,"[ffb400](Shell) [-][decea3]T1[-] Over Under Double Barrel Shotgun",[ffb400](Shell) [-][decea3]T1[-] Over Under Double Barrel Shotgun,"[ffb400](Patrone) [-][decea3]T1[-] Bockdoppelflinte","[ffb400](Cartucho) [-][decea3]T1[-] Escopeta de dos cañones superpuestos","[ffb400](Cartouche) [-][decea3]T1[-] Fusil de chasse superposé à deux canons","[ffb400](Cartuccia) [-][decea3]T1[-] Fucile a canne sovrapposte","[ffb400](シェル) [-][decea3]T1[-] 上下二連散弾銃","[ffb400](쉘) [-][decea3]T1[-] 상하 쌍대 산탄총","[ffb400](Nabój) [-][decea3]T1[-] Strzelba dwulufowa bock","[ffb400](Cartucho) [-][decea3]T1[-] Espingarda de canos sobrepostos","[ffb400](Патрон) [-][decea3]T1[-] Двуствольное ружье с вертикальным расположением стволов","[ffb400](Fişek) [-][decea3]T1[-] Üst üste çift namlulu av tüfeği","[ffb400](霰弹) [-][decea3]T1[-] 上下双管猎枪","[ffb400](霰彈) [-][decea3]T1[-] 上下雙管獵槍"
IZYgunT2TradshotgunLeveractionShotgunModel1887,,,,,"[ffb400](Shell) [-][decea3]T2[-] Model 1887",[ffb400](Shell) [-][decea3]T2[-] Model 1887,"[ffb400](Patrone) [-][decea3]T2[-] Model 1887","[ffb400](Cartucho) [-][decea3]T2[-] Modelo 1887","[ffb400](Cartouche) [-][decea3]T2[-] Modèle 1887","[ffb400](Cartuccia) [-][decea3]T2[-] Modello 1887","[ffb400](シェル) [-][decea3]T2[-] モデル1887","[ffb400](쉘) [-][decea3]T2[-] 모델 1887","[ffb400](Nabój) [-][decea3]T2[-] Model 1887","[ffb400](Cartucho) [-][decea3]T2[-] Modelo 1887","[ffb400](Патрон) [-][decea3]T2[-] Модель 1887","[ffb400](Fişek) [-][decea3]T2[-] Model 1887","[ffb400](霰弹) [-][decea3]T2[-] 型号 1887","[ffb400](霰彈) [-][decea3]T2[-] 型號 1887"
IZYgunT3TradshotgunTrenchGunM1897,,,,,"[ffb400](Shell) [-][decea3]T3[-] M1897 Trench",[ffb400](Shell) [-][decea3]T3[-] M1897 Trench,"[ffb400](Patrone) [-][decea3]T3[-] M1897 Trench","[ffb400](Cartucho) [-][decea3]T3[-] M1897 Trinchera","[ffb400](Cartouche) [-][decea3]T3[-] M1897 Tranchée","[ffb400](Cartuccia) [-][decea3]T3[-] M1897 Trincea","[ffb400](シェル) [-][decea3]T3[-] M1897トレンチ","[ffb400](쉘) [-][decea3]T3[-] M1897 트렌치","[ffb400](Nabój) [-][decea3]T3[-] M1897 Okopowy","[ffb400](Cartucho) [-][decea3]T3[-] M1897 Trincheira","[ffb400](Патрон) [-][decea3]T3[-] M1897 Траншейный","[ffb400](Fişek) [-][decea3]T3[-] M1897 Siper","[ffb400](霰弹) [-][decea3]T3[-] M1897 战壕","[ffb400](霰彈) [-][decea3]T3[-] M1897 戰壕"
IZYgunT4TradshotgunBrowningAuto5,,,,,"[ffb400](Shell) [-][decea3]T4[-] Browning",[ffb400](Shell) [-][decea3]T4[-] Browning,"[ffb400](Patrone) [-][decea3]T4[-] Browning","[ffb400](Cartucho) [-][decea3]T4[-] Browning","[ffb400](Cartouche) [-][decea3]T4[-] Browning","[ffb400](Cartuccia) [-][decea3]T4[-] Browning","[ffb400](シェル) [-][decea3]T4[-] ブローニング","[ffb400](쉘) [-][decea3]T4[-] 브라우닝","[ffb400](Nabój) [-][decea3]T4[-] Browning","[ffb400](Cartucho) [-][decea3]T4[-] Browning","[ffb400](Патрон) [-][decea3]T4[-] Браунинг","[ffb400](Fişek) [-][decea3]T4[-] Browning","[ffb400](霰弹) [-][decea3]T4[-] 勃朗宁","[ffb400](霰彈) [-][decea3]T4[-] 勃朗寧"
IZYgunT1TACCompactshotgunSuperShortty,,,,,"[ffb400](Shell) [-][decea3]T1[-] Shorty Conversion",[ffb400](Shell) [-][decea3]T1[-] Shorty Conversion,"[ffb400](Patrone) [-][decea3]T1[-] Shorty Conversion","[ffb400](Cartucho) [-][decea3]T1[-] Conversión Shorty","[ffb400](Cartouche) [-][decea3]T1[-] Conversion Shorty","[ffb400](Cartuccia) [-][decea3]T1[-] Conversione Shorty","[ffb400](シェル) [-][decea3]T1[-] ショーティ変換","[ffb400](쉘) [-][decea3]T1[-] 쇼티 컨버전","[ffb400](Nabój) [-][decea3]T1[-] Shorty Konwersja","[ffb400](Cartucho) [-][decea3]T1[-] Conversão Shorty","[ffb400](Патрон) [-][decea3]T1[-] Конверсия Shorty","[ffb400](Fişek) [-][decea3]T1[-] Shorty Dönüşümü","[ffb400](霰弹) [-][decea3]T1[-] 短管改装","[ffb400](霰彈) [-][decea3]T1[-] 短管改裝"
IZYgunT3TACshotgunSPAS12G,,,,,"[ffb400](Shell) [-][decea3]T3[-] SPAS-12",[ffb400](Shell) [-][decea3]T3[-] SPAS-12,"[ffb400](Patrone) [-][decea3]T3[-] SPAS-12","[ffb400](Cartucho) [-][decea3]T3[-] SPAS-12","[ffb400](Cartouche) [-][decea3]T3[-] SPAS-12","[ffb400](Cartuccia) [-][decea3]T3[-] SPAS-12","[ffb400](シェル) [-][decea3]T3[-] SPAS-12","[ffb400](쉘) [-][decea3]T3[-] SPAS-12","[ffb400](Nabój) [-][decea3]T3[-] SPAS-12","[ffb400](Cartucho) [-][decea3]T3[-] SPAS-12","[ffb400](Патрон) [-][decea3]T3[-] СПАС-12","[ffb400](Fişek) [-][decea3]T3[-] SPAS-12","[ffb400](霰弹) [-][decea3]T3[-] SPAS-12","[ffb400](霰彈) [-][decea3]T3[-] SPAS-12"
IZYgunT4TACshotgunM1014,,,,,"[ffb400](Shell) [-][decea3]T4[-] M1014 Combat",[ffb400](Shell) [-][decea3]T4[-] M1014 Combat,"[ffb400](Patrone) [-][decea3]T4[-] M1014 Combat","[ffb400](Cartucho) [-][decea3]T4[-] M1014 Combate","[ffb400](Cartouche) [-][decea3]T4[-] M1014 Combat","[ffb400](Cartuccia) [-][decea3]T4[-] M1014 Combattimento","[ffb400](シェル) [-][decea3]T4[-] M1014コンバット","[ffb400](쉘) [-][decea3]T4[-] M1014 컴뱃","[ffb400](Nabój) [-][decea3]T4[-] M1014 Bojowy","[ffb400](Cartucho) [-][decea3]T4[-] M1014 Combate","[ffb400](Патрон) [-][decea3]T4[-] M1014 Боевой","[ffb400](Fişek) [-][decea3]T4[-] M1014 Savaş","[ffb400](霰弹) [-][decea3]T4[-] M1014 战斗","[ffb400](霰彈) [-][decea3]T4[-] M1014 戰鬥"
IZYgunT0SNIPERpipeAR15Broken15Junk,,,,,"[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15",[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15,"[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56mm) [-][decea3]T0[-] Broken - 15","[ffb400](5.56毫米) [-][decea3]T0[-] Broken - 15","[ffb400](5.56毫米) [-][decea3]T0[-] Broken - 15"
IZYgunT1ARCabineM608SurvivalRifle,,,,,"[ffb400](5.56mm) [-][decea3]T1[-] Model 608 Survival Rifle",[ffb400](5.56mm) [-][decea3]T1[-] Model 608 Survival Rifle,"[ffb400](5.56mm) [-][decea3]T1[-] Model 608 Survival Rifle","[ffb400](5.56mm) [-][decea3]T1[-] Modelo 608 Rifle de Supervivencia","[ffb400](5.56mm) [-][decea3]T1[-] Modèle 608 Fusil de Survie","[ffb400](5.56mm) [-][decea3]T1[-] Modello 608 Fucile di Sopravvivenza","[ffb400](5.56mm) [-][decea3]T1[-] モデル608サバイバルライフル","[ffb400](5.56mm) [-][decea3]T1[-] 모델 608 서바이벌 라이플","[ffb400](5.56mm) [-][decea3]T1[-] Model 608 Karabin Przetrwania","[ffb400](5.56mm) [-][decea3]T1[-] Modelo 608 Rifle de Sobrevivência","[ffb400](5.56mm) [-][decea3]T1[-] Модель 608 Винтовка для выживания","[ffb400](5.56mm) [-][decea3]T1[-] Model 608 Hayatta Kalma Tüfeği","[ffb400](5.56毫米) [-][decea3]T1[-] 608型生存步枪","[ffb400](5.56毫米) [-][decea3]T1[-] 608型生存步槍"
IZYgunT2ARCabineCAR15,,,,,"[ffb400](5.56mm) [-][decea3]T2[-] CAR-15",[ffb400](5.56mm) [-][decea3]T2[-] CAR-15,"[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56mm) [-][decea3]T2[-] CAR-15","[ffb400](5.56毫米) [-][decea3]T2[-] CAR-15","[ffb400](5.56毫米) [-][decea3]T2[-] CAR-15"
IZYgunT3ARCabineM4Carbine,,,,,"[ffb400](5.56mm) [-][decea3]T3[-] M4 Carbine",[ffb400](5.56mm) [-][decea3]T3[-] M4 Carbine,"[ffb400](5.56mm) [-][decea3]T3[-] M4 Karabiner","[ffb400](5.56mm) [-][decea3]T3[-] Carabina M4","[ffb400](5.56mm) [-][decea3]T3[-] Carabine M4","[ffb400](5.56mm) [-][decea3]T3[-] Carabina M4","[ffb400](5.56mm) [-][decea3]T3[-] M4カービン","[ffb400](5.56mm) [-][decea3]T3[-] M4 카빈","[ffb400](5.56mm) [-][decea3]T3[-] Karabin M4","[ffb400](5.56mm) [-][decea3]T3[-] Carabina M4","[ffb400](5.56mm) [-][decea3]T3[-] Карабин M4","[ffb400](5.56mm) [-][decea3]T3[-] M4 Karabina","[ffb400](5.56毫米) [-][decea3]T3[-] M4卡宾枪","[ffb400](5.56毫米) [-][decea3]T3[-] M4卡賓槍"
IZYgunT4ARCabineHK416,,,,,"[ffb400](5.56mm) [-][decea3]T4[-] M416 Carbine",[ffb400](5.56mm) [-][decea3]T4[-] M416 Carbine,"[ffb400](5.56mm) [-][decea3]T4[-] M416 Karabiner","[ffb400](5.56mm) [-][decea3]T4[-] Carabina M416","[ffb400](5.56mm) [-][decea3]T4[-] Carabine M416","[ffb400](5.56mm) [-][decea3]T4[-] Carabina M416","[ffb400](5.56mm) [-][decea3]T4[-] M416カービン","[ffb400](5.56mm) [-][decea3]T4[-] M416 카빈","[ffb400](5.56mm) [-][decea3]T4[-] Karabin M416","[ffb400](5.56mm) [-][decea3]T4[-] Carabina M416","[ffb400](5.56mm) [-][decea3]T4[-] Карабин M416","[ffb400](5.56mm) [-][decea3]T4[-] M416 Karabina","[ffb400](5.56毫米) [-][decea3]T4[-] M416卡宾枪","[ffb400](5.56毫米) [-][decea3]T4[-] M416卡賓槍"
IZYgunT2LMGLMG36,,,,,"[ffb400](5.56mm) [-][decea3]T2[-] LMG-36",[ffb400](5.56mm) [-][decea3]T2[-] LMG-36,"[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56mm) [-][decea3]T2[-] LMG-36","[ffb400](5.56毫米) [-][decea3]T2[-] LMG-36","[ffb400](5.56毫米) [-][decea3]T2[-] LMG-36"
IZYgunT3LMGM249FNminimi,,,,,"[ffb400](5.56mm) [-][decea3]T3[-] M249",[ffb400](5.56mm) [-][decea3]T3[-] M249,"[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56mm) [-][decea3]T3[-] M249","[ffb400](5.56毫米) [-][decea3]T3[-] M249","[ffb400](5.56毫米) [-][decea3]T3[-] M249"
IZYgunT3MarksManRifle556M16A2DMR,,,,,"[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR",[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR,"[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56mm) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56毫米) [-][decea3]T3[-] M16A2 DMR","[ffb400](5.56毫米) [-][decea3]T3[-] M16A2 DMR"
IZYgunT3BULLPUPHellionVHS2,,,,,"[ffb400](5.56mm) [-][decea3]T3[-] VHS-2",[ffb400](5.56mm) [-][decea3]T3[-] VHS-2,"[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56mm) [-][decea3]T3[-] VHS-2","[ffb400](5.56毫米) [-][decea3]T3[-] VHS-2","[ffb400](5.56毫米) [-][decea3]T3[-] VHS-2"
IZYgunT4BULLPUPFNF2000,,,,,"[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000",[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000,"[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56mm) [-][decea3]T4[-] FNN F2000","[ffb400](5.56毫米) [-][decea3]T4[-] FNN F2000","[ffb400](5.56毫米) [-][decea3]T4[-] FNN F2000"
IZYgunT1SNIPERRIFLE762Mosinnagant,,,,,"[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant",[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant,"[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62mm) [-][decea3]T1[-] モシン・ナガン","[ffb400](7.62mm) [-][decea3]T1[-] 모신나강","[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62mm) [-][decea3]T1[-] Мосин Наган","[ffb400](7.62mm) [-][decea3]T1[-] Mosin Nagant","[ffb400](7.62毫米) [-][decea3]T1[-] 莫辛纳甘","[ffb400](7.62毫米) [-][decea3]T1[-] 莫辛納甘"
IZYgunT3SNIPERRIFLE762LeeEnfieldRifle,,,,,"[ffb400](7.62mm) [-][decea3]T3[-] Enfield Rifle",[ffb400](7.62mm) [-][decea3]T3[-] Enfield Rifle,"[ffb400](7.62mm) [-][decea3]T3[-] Enfield Gewehr","[ffb400](7.62mm) [-][decea3]T3[-] Rifle Enfield","[ffb400](7.62mm) [-][decea3]T3[-] Fusil Enfield","[ffb400](7.62mm) [-][decea3]T3[-] Fucile Enfield","[ffb400](7.62mm) [-][decea3]T3[-] エンフィールドライフル","[ffb400](7.62mm) [-][decea3]T3[-] 엔필드 소총","[ffb400](7.62mm) [-][decea3]T3[-] Karabin Enfield","[ffb400](7.62mm) [-][decea3]T3[-] Rifle Enfield","[ffb400](7.62mm) [-][decea3]T3[-] Винтовка Энфилда","[ffb400](7.62mm) [-][decea3]T3[-] Enfield Tüfeği","[ffb400](7.62毫米) [-][decea3]T3[-] 恩菲尔德步枪","[ffb400](7.62毫米) [-][decea3]T3[-] 恩菲爾德步槍"
IZYgunT4SNIPERRIFLE762L96AWMRifle,,,,,"[ffb400](7.62mm) [-][decea3]T4[-] L96 Rifle",[ffb400](7.62mm) [-][decea3]T4[-] L96 Rifle,"[ffb400](7.62mm) [-][decea3]T4[-] L96 Gewehr","[ffb400](7.62mm) [-][decea3]T4[-] Rifle L96","[ffb400](7.62mm) [-][decea3]T4[-] Fusil L96","[ffb400](7.62mm) [-][decea3]T4[-] Fucile L96","[ffb400](7.62mm) [-][decea3]T4[-] L96ライフル","[ffb400](7.62mm) [-][decea3]T4[-] L96 소총","[ffb400](7.62mm) [-][decea3]T4[-] Karabin L96","[ffb400](7.62mm) [-][decea3]T4[-] Rifle L96","[ffb400](7.62mm) [-][decea3]T4[-] Винтовка L96","[ffb400](7.62mm) [-][decea3]T4[-] L96 Tüfeği","[ffb400](7.62毫米) [-][decea3]T4[-] L96步枪","[ffb400](7.62毫米) [-][decea3]T4[-] L96步槍"
IZYgunT2MarksManRifle762M1garandNavyconverted,,,,,"[ffb400](7.62mm) [-][decea3]T2[-] M1N Reserve Rifle",[ffb400](7.62mm) [-][decea3]T2[-] M1N Reserve Rifle,"[ffb400](7.62mm) [-][decea3]T2[-] M1N Reserve Gewehr","[ffb400](7.62mm) [-][decea3]T2[-] Rifle de reserva M1N","[ffb400](7.62mm) [-][decea3]T2[-] Fusil de réserve M1N","[ffb400](7.62mm) [-][decea3]T2[-] Fucile di riserva M1N","[ffb400](7.62mm) [-][decea3]T2[-] M1Nリザーブライフル","[ffb400](7.62mm) [-][decea3]T2[-] M1N 예비 소총","[ffb400](7.62mm) [-][decea3]T2[-] Karabin rezerwowy M1N","[ffb400](7.62mm) [-][decea3]T2[-] Rifle de reserva M1N","[ffb400](7.62mm) [-][decea3]T2[-] Резервная винтовка M1N","[ffb400](7.62mm) [-][decea3]T2[-] M1N Rezerv Tüfeği","[ffb400](7.62毫米) [-][decea3]T2[-] M1N预备步枪","[ffb400](7.62毫米) [-][decea3]T2[-] M1N預備步槍"
IZYgunT3MarksManRifle762HKPSG1,,,,,"[ffb400](7.62mm) [-][decea3]T3[-] PSG-1",[ffb400](7.62mm) [-][decea3]T3[-] PSG-1,"[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62mm) [-][decea3]T3[-] PSG-1","[ffb400](7.62毫米) [-][decea3]T3[-] PSG-1","[ffb400](7.62毫米) [-][decea3]T3[-] PSG-1"
IZYgunT4MarksManRifle762SVUprototypeRifle,,,,,"[ffb400](7.62mm) [-][decea3]T4[-] Prototype SVU",[ffb400](7.62mm) [-][decea3]T4[-] Prototype SVU,"[ffb400](7.62mm) [-][decea3]T4[-] Prototyp SVU","[ffb400](7.62mm) [-][decea3]T4[-] Prototipo SVU","[ffb400](7.62mm) [-][decea3]T4[-] Prototype SVU","[ffb400](7.62mm) [-][decea3]T4[-] Prototipo SVU","[ffb400](7.62mm) [-][decea3]T4[-] プロトタイプSVU","[ffb400](7.62mm) [-][decea3]T4[-] 프로토타입 SVU","[ffb400](7.62mm) [-][decea3]T4[-] Prototyp SVU","[ffb400](7.62mm) [-][decea3]T4[-] Protótipo SVU","[ffb400](7.62mm) [-][decea3]T4[-] Прототип СВУ","[ffb400](7.62mm) [-][decea3]T4[-] Prototipe SVU","[ffb400](7.62毫米) [-][decea3]T4[-] SVU原型枪","[ffb400](7.62毫米) [-][decea3]T4[-] SVU原型槍"
